date,high,low,open,close,volume,adjclose,formatted_date
1520260200,177.74000549316406,174.52000427246094,175.2100067138672,176.82000732421875,28401400,174.1679229736328,2018-03-05
1520346600,178.25,176.1300048828125,177.91000366210938,176.6699981689453,23788500,174.02017211914062,2018-03-06
1520433000,175.85000610351562,174.27000427246094,174.94000244140625,175.02999877929688,31703500,172.40476989746094,2018-03-07
1520519400,177.1199951171875,175.07000732421875,175.47999572753906,176.94000244140625,23774100,174.28611755371094,2018-03-08
1520605800,180.0,177.38999938964844,177.9600067138672,179.97999572753906,32185200,177.280517578125,2018-03-09
1520861400,182.38999938964844,180.2100067138672,180.2899932861328,181.72000122070312,32207100,178.99441528320312,2018-03-12
1520947800,183.5,179.24000549316406,182.58999633789062,179.97000122070312,31693500,177.27066040039062,2018-03-13
1521034200,180.52000427246094,177.80999755859375,180.32000732421875,178.44000244140625,29368400,175.76361083984375,2018-03-14
1521120600,180.24000549316406,178.07000732421875,178.5,178.64999389648438,22743800,175.970458984375,2018-03-15
1521207000,179.1199951171875,177.6199951171875,178.64999389648438,178.02000427246094,39404700,175.34991455078125,2018-03-16
1521466200,177.47000122070312,173.66000366210938,177.32000732421875,175.3000030517578,33446800,172.6707305908203,2018-03-19
1521552600,176.8000030517578,174.94000244140625,175.24000549316406,175.24000549316406,19649400,172.6116180419922,2018-03-20
1521639000,175.08999633789062,171.25999450683594,175.0399932861328,171.27000427246094,36338100,168.70115661621094,2018-03-21
1521725400,172.67999267578125,168.60000610351562,170.0,168.85000610351562,41490800,166.3174591064453,2018-03-22
1521811800,169.9199981689453,164.94000244140625,168.38999938964844,164.94000244140625,41028800,162.46609497070312,2018-03-23
1522071000,173.10000610351562,166.44000244140625,168.07000732421875,172.77000427246094,37541200,170.17868041992188,2018-03-26
1522157400,175.14999389648438,166.9199981689453,173.67999267578125,168.33999633789062,40922600,165.8151092529297,2018-03-27
1522243800,170.02000427246094,165.19000244140625,167.25,166.47999572753906,41668500,163.98300170898438,2018-03-28
1522330200,171.75,166.89999389648438,167.80999755859375,167.77999877929688,38398500,165.2635040283203,2018-03-29
