date,high,low,open,close,volume,adjclose,formatted_date
1520260200,41.11295700073242,40.0166130065918,40.56478500366211,40.97452926635742,3404300,40.97452926635742,2018-03-05
1520346600,41.97120666503906,41.15171813964844,41.15171813964844,41.86046600341797,3129300,41.86046600341797,2018-03-06
1520433000,42.92912673950195,41.58914566040039,41.60575866699219,42.80177307128906,3936400,42.80177307128906,2018-03-07
1520519400,44.208194732666016,42.646732330322266,42.923587799072266,42.86821746826172,3589200,42.86821746826172,2018-03-08
1520605800,43.54374313354492,42.508304595947266,42.92912673950195,43.45515060424805,2311300,43.45515060424805,2018-03-09
1520861400,43.88704299926758,42.86267852783203,43.57696533203125,43.06755447387695,2433600,43.06755447387695,2018-03-12
1520947800,43.189369201660156,42.46400833129883,43.13953399658203,42.82392120361328,2565800,42.82392120361328,2018-03-13
1521034200,43.2447395324707,42.53599166870117,42.912513732910156,43.08970260620117,1662800,43.08970260620117,2018-03-14
1521120600,43.25581359863281,42.67441940307617,43.189369201660156,42.97895812988281,2078900,42.97895812988281,2018-03-15
1521207000,43.466224670410156,42.956809997558594,43.13399887084961,43.16722106933594,2218300,43.16722106933594,2018-03-16
1521466200,43.2447395324707,42.44186019897461,42.945735931396484,43.17275619506836,2080300,43.17275619506836,2018-03-19
1521552600,43.776302337646484,42.918052673339844,42.918052673339844,43.32225799560547,1563500,43.32225799560547,2018-03-20
1521639000,43.29457473754883,42.02657699584961,43.29457473754883,42.081947326660156,2113000,42.081947326660156,2018-03-21
1521725400,41.89922332763672,41.16832733154297,41.77186965942383,41.2292366027832,2652700,41.2292366027832,2018-03-22
1521811800,42.220375061035156,40.415283203125,41.207088470458984,40.49834060668945,3585800,40.49834060668945,2018-03-23
1522071000,41.74418640136719,40.73089599609375,41.173866271972656,41.6002197265625,2014600,41.6002197265625,2018-03-26
1522157400,42.181617736816406,40.54263687133789,41.87154006958008,40.797340393066406,2164300,40.797340393066406,2018-03-27
1522243800,40.89147186279297,39.70099639892578,40.7862663269043,39.922481536865234,2750400,39.922481536865234,2018-03-28
1522330200,40.76411819458008,39.73421859741211,39.961238861083984,40.5370979309082,2602600,40.5370979309082,2018-03-29
1522675800,40.89147186279297,39.230342864990234,40.58693313598633,40.177188873291016,2077800,40.177188873291016,2018-04-02
1522762200,40.526023864746094,39.62901306152344,40.28239059448242,40.32115173339844,1587700,40.32115173339844,2018-04-03
