timestamp,open,high,low,close,volume
2019-03-08 15:23:00,172.1600,172.2100,172.1100,172.1300,40892
2019-03-08 15:22:00,172.1800,172.2000,172.1300,172.1400,52349
2019-03-08 15:21:00,172.1800,172.2200,172.1000,172.1700,46906
2019-03-08 15:20:00,172.1899,172.2400,172.1400,172.1800,35793
2019-03-08 15:19:00,172.1700,172.1900,172.1000,172.1900,30467
2019-03-08 15:18:00,172.2544,172.2600,172.1800,172.1810,45201
2019-03-08 15:17:00,172.2700,172.2900,172.2100,172.2400,34986
2019-03-08 15:16:00,172.2899,172.2899,172.2899,172.2899,41536
2019-03-08 15:15:00,172.3400,172.4200,172.3199,172.4100,42415
2019-03-08 15:14:00,172.2600,172.4100,172.2550,172.3500,48030
2019-03-08 15:13:00,172.3300,172.3500,172.2500,172.2500,42789
2019-03-08 15:12:00,172.3300,172.4000,172.2700,172.3200,49964
2019-03-08 15:11:00,172.5500,172.5600,172.2800,172.3050,103498
2019-03-08 15:10:00,172.6896,172.7500,172.5200,172.5401,77841
2019-03-08 15:09:00,172.5400,172.6998,172.5400,172.6998,0
2019-03-08 15:08:00,172.5154,172.5700,172.4900,172.5400,41406
2019-03-08 15:07:00,172.5500,172.5900,172.5100,172.5100,39679
2019-03-08 15:06:00,172.4900,172.6100,172.4900,172.5400,28135
2019-03-08 15:05:00,172.5500,172.5600,172.4800,172.4800,26874
2019-03-08 15:04:00,172.3900,172.5300,172.3700,172.5200,49825
2019-03-08 15:03:00,172.4300,172.4400,172.3900,172.3900,30405
2019-03-08 15:02:00,172.4600,172.4900,172.4200,172.4200,44140
2019-03-08 15:01:00,172.4800,172.4800,172.4100,172.4200,34051
2019-03-08 15:00:00,172.5000,172.5004,172.4500,172.4800,18236
2019-03-08 14:59:00,172.5500,172.5500,172.4600,172.4600,40211
2019-03-08 14:58:00,172.5000,172.5700,172.5000,172.5400,26161
2019-03-08 14:57:00,172.6000,172.6000,172.4800,172.5200,81792
2019-03-08 14:56:00,172.6750,172.6914,172.5800,172.6100,56566
2019-03-08 14:55:00,172.7300,172.7400,172.6500,172.6600,57746
2019-03-08 14:54:00,172.6100,172.7500,172.6000,172.7300,75385
2019-03-08 14:53:00,172.4900,172.6172,172.4400,172.6172,99313
2019-03-08 14:52:00,172.4500,172.5200,172.4500,172.5000,67110
2019-03-08 14:51:00,172.4000,172.4800,172.4000,172.4600,48444
2019-03-08 14:50:00,172.3100,172.3700,172.3100,172.3700,31301
2019-03-08 14:49:00,172.4300,172.4401,172.3300,172.3300,52197
2019-03-08 14:48:00,172.3500,172.4500,172.3400,172.4400,48866
2019-03-08 14:47:00,172.2700,172.3600,172.2700,172.3600,51684
2019-03-08 14:46:00,172.2800,172.3100,172.2319,172.2615,44995
2019-03-08 14:45:00,172.3300,172.3300,172.2700,172.2800,35580
2019-03-08 14:44:00,172.3000,172.3600,172.2800,172.3600,47296
2019-03-08 14:43:00,172.1700,172.3300,172.1700,172.3000,53589
2019-03-08 14:42:00,172.2300,172.2300,172.1200,172.1800,37185
2019-03-08 14:41:00,172.1800,172.2000,172.1600,172.1700,24478
2019-03-08 14:40:00,172.1800,172.2000,172.1400,172.1400,25174
2019-03-08 14:39:00,172.2500,172.2600,172.1600,172.2000,50617
2019-03-08 14:38:00,172.2300,172.2700,172.2134,172.2700,22349
2019-03-08 14:37:00,172.1700,172.2500,172.1600,172.2100,50752
2019-03-08 14:36:00,172.1300,172.1800,172.1100,172.1800,25496
2019-03-08 14:35:00,172.0700,172.1300,172.0700,172.1300,28908
2019-03-08 14:34:00,172.0600,172.1100,172.0500,172.0800,26230
2019-03-08 14:33:00,172.0700,172.1300,172.0700,172.0800,50031
2019-03-08 14:32:00,172.0400,172.1100,172.0200,172.0900,44084
2019-03-08 14:31:00,171.9600,172.0700,171.9500,172.0600,45844
2019-03-08 14:30:00,172.0200,172.0200,171.9200,171.9500,29242
2019-03-08 14:29:00,171.9800,172.0300,171.9800,172.0100,31800
2019-03-08 14:28:00,171.9900,172.0000,171.9300,171.9600,40037
2019-03-08 14:27:00,172.0400,172.0400,172.0000,172.0000,26135
2019-03-08 14:26:00,172.0500,172.0600,172.0100,172.0200,43943
2019-03-08 14:25:00,172.0100,172.0664,171.9800,172.0514,31261
2019-03-08 14:24:00,171.9900,172.0600,171.9700,172.0000,24545
2019-03-08 14:23:00,171.9900,172.0000,171.9700,171.9700,19934
2019-03-08 14:22:00,171.9800,172.0000,171.9500,171.9900,33043
2019-03-08 14:21:00,171.9900,172.0000,171.9750,171.9750,19897
2019-03-08 14:20:00,171.9900,171.9900,171.9600,171.9800,12764
2019-03-08 14:19:00,171.9800,172.0300,171.9700,172.0300,29763
2019-03-08 14:18:00,171.9100,171.9700,171.8900,171.9700,18338
2019-03-08 14:17:00,171.9300,171.9300,171.8900,171.9000,27668
2019-03-08 14:16:00,171.8650,171.9400,171.8650,171.9200,19010
2019-03-08 14:15:00,171.8500,171.8699,171.8000,171.8400,27121
2019-03-08 14:14:00,171.9000,171.9200,171.8400,171.8650,22217
2019-03-08 14:13:00,171.9150,171.9150,171.8600,171.8900,31657
2019-03-08 14:12:00,171.9200,171.9450,171.9100,171.9100,21160
2019-03-08 14:11:00,171.8150,171.9550,171.8150,171.9350,45926
2019-03-08 14:10:00,171.8069,171.8500,171.7900,171.8100,55586
2019-03-08 14:09:00,171.7400,171.8100,171.7400,171.8100,24904
2019-03-08 14:08:00,171.6800,171.7300,171.6800,171.7300,20572
2019-03-08 14:07:00,171.6800,171.7100,171.6500,171.6900,28986
2019-03-08 14:06:00,171.6900,171.7200,171.6800,171.7100,20949
2019-03-08 14:05:00,171.6900,171.7200,171.6800,171.7100,19006
2019-03-08 14:04:00,171.6800,171.7100,171.6600,171.6800,18417
2019-03-08 14:03:00,171.7228,171.7228,171.6850,171.7000,17158
2019-03-08 14:02:00,171.7000,171.7300,171.6700,171.7300,29999
2019-03-08 14:01:00,171.8100,171.8300,171.7100,171.7100,30385
2019-03-08 14:00:00,171.7700,171.8098,171.7600,171.8098,12728
2019-03-08 13:59:00,171.7600,171.8000,171.7500,171.7800,27911
2019-03-08 13:58:00,171.7300,171.7700,171.7300,171.7600,24297
2019-03-08 13:57:00,171.7500,171.7590,171.7200,171.7410,23153
2019-03-08 13:56:00,171.7600,171.7600,171.6900,171.7500,23109
2019-03-08 13:55:00,171.7400,171.7600,171.7150,171.7500,33496
2019-03-08 13:54:00,171.7100,171.7800,171.7100,171.7450,21881
2019-03-08 13:53:00,171.7100,171.7400,171.7000,171.7200,16256
2019-03-08 13:52:00,171.6900,171.7100,171.6800,171.7000,19475
2019-03-08 13:51:00,171.7400,171.7800,171.7000,171.7000,37198
2019-03-08 13:50:00,171.7000,171.7500,171.6900,171.7500,17190
2019-03-08 13:49:00,171.7100,171.7200,171.6550,171.7200,20979
2019-03-08 13:48:00,171.6400,171.7400,171.6400,171.6950,38128
2019-03-08 13:47:00,171.5400,171.6500,171.5200,171.6500,29924
2019-03-08 13:46:00,171.5100,171.5600,171.5100,171.5600,19094
2019-03-08 13:45:00,171.5350,171.5350,171.5000,171.5100,17767
2019-03-08 13:44:00,171.5400,171.6100,171.5100,171.5300,36258
