date,high,low,open,close,volume,adjclose,formatted_date
1520260200,12.0600004196167,11.609999656677246,11.6899995803833,11.90999984741211,43734800,11.90999984741211,2018-03-05
1520346600,12.050000190734863,11.710000038146973,12.010000228881836,11.760000228881836,46751200,11.760000228881836,2018-03-06
1520433000,12.819999694824219,11.550000190734863,11.579999923706055,12.239999771118164,127603200,12.239999771118164,2018-03-07
1520519400,12.59000015258789,11.739999771118164,12.399999618530273,11.970000267028809,76011200,11.970000267028809,2018-03-08
1520605800,12.039999961853027,11.579999923706055,12.029999732971191,11.699999809265137,89674400,11.699999809265137,2018-03-09
1520861400,11.819999694824219,11.479999542236328,11.760000228881836,11.520000457763672,83748700,11.520000457763672,2018-03-12
1520947800,12.039999961853027,11.100000381469727,11.5,11.640000343322754,174302600,11.640000343322754,2018-03-13
1521034200,11.720000267028809,11.260000228881836,11.699999809265137,11.359999656677246,80540800,11.359999656677246,2018-03-14
1521120600,11.550000190734863,11.1899995803833,11.430000305175781,11.460000038146973,66373900,11.460000038146973,2018-03-15
1521207000,11.550000190734863,11.319999694824219,11.489999771118164,11.470000267028809,37591000,11.470000267028809,2018-03-16
1521466200,11.739999771118164,11.350000381469727,11.40999984741211,11.430000305175781,53308600,11.430000305175781,2018-03-19
1521552600,11.520000457763672,11.0,11.40999984741211,11.109999656677246,65116900,11.109999656677246,2018-03-20
1521639000,11.34000015258789,11.109999656677246,11.15999984741211,11.260000228881836,44691700,11.260000228881836,2018-03-21
1521725400,11.260000228881836,10.850000381469727,11.100000381469727,10.90999984741211,59944200,10.90999984741211,2018-03-22
1521811800,10.970000267028809,10.569999694824219,10.90999984741211,10.630000114440918,54844500,10.630000114440918,2018-03-23
1522071000,10.800000190734863,10.180000305175781,10.710000038146973,10.4399995803833,75878500,10.4399995803833,2018-03-26
1522157400,10.59000015258789,9.899999618530273,10.510000228881836,10.0,68551300,10.0,2018-03-27
1522243800,10.170000076293945,9.789999961853027,9.989999771118164,9.8100004196167,64832100,9.8100004196167,2018-03-28
1522330200,10.079999923706055,9.8100004196167,9.9399995803833,10.050000190734863,48681400,10.050000190734863,2018-03-29
1522675800,10.140000343322754,9.510000228881836,9.989999771118164,9.529999732971191,64824600,9.529999732971191,2018-04-02
1522762200,9.770000457763672,9.300000190734863,9.630000114440918,9.550000190734863,54891600,9.550000190734863,2018-04-03
1522848600,9.8100004196167,9.039999961853027,9.079999923706055,9.770000457763672,67356900,9.770000457763672,2018-04-04
1522935000,10.199999809265137,9.90999984741211,10.050000190734863,10.020000457763672,65758800,10.020000457763672,2018-04-05
1523021400,10.100000381469727,9.5,9.829999923706055,9.609999656677246,51087100,9.609999656677246,2018-04-06
1523280600,9.84000015258789,9.520000457763672,9.75,9.529999732971191,38382600,9.529999732971191,2018-04-09
1523367000,10.039999961853027,9.710000038146973,9.75,9.979999542236328,42849200,9.979999542236328,2018-04-10
1523453400,10.029999732971191,9.789999961853027,9.869999885559082,9.819999694824219,29169300,9.819999694824219,2018-04-11
1523539800,10.100000381469727,9.819999694824219,9.979999542236328,10.079999923706055,47784400,10.079999923706055,2018-04-12
1523626200,10.220000267028809,9.880000114440918,10.199999809265137,9.930000305175781,38935700,9.930000305175781,2018-04-13
1523885400,10.170000076293945,9.899999618530273,10.0,10.09000015258789,28875100,10.09000015258789,2018-04-16
1523971800,10.529999732971191,10.199999809265137,10.279999732971191,10.520000457763672,45360300,10.520000457763672,2018-04-17
1524058200,10.649999618530273,10.329999923706055,10.510000228881836,10.359999656677246,42449600,10.359999656677246,2018-04-18
1524144600,10.329999923706055,9.989999771118164,10.180000305175781,10.109999656677246,57841600,10.109999656677246,2018-04-19
1524231000,10.140000343322754,9.949999809265137,10.050000190734863,9.989999771118164,39011900,9.989999771118164,2018-04-20
1524490200,10.1899995803833,9.970000267028809,10.09000015258789,10.039999961853027,42971300,10.039999961853027,2018-04-23
1524576600,10.350000381469727,9.949999809265137,10.1899995803833,10.09000015258789,44992200,10.09000015258789,2018-04-24
1524663000,10.09000015258789,9.5600004196167,10.0600004196167,9.710000038146973,90578000,9.710000038146973,2018-04-25
1524749400,11.1899995803833,10.609999656677246,10.869999885559082,11.039999961853027,145284100,11.039999961853027,2018-04-26
1524835800,11.359999656677246,11.020000457763672,11.199999809265137,11.109999656677246,74347800,11.109999656677246,2018-04-27
1525095000,11.140000343322754,10.869999885559082,11.0600004196167,10.880000114440918,50608800,10.880000114440918,2018-04-30
1525181400,11.149999618530273,10.770000457763672,10.829999923706055,11.130000114440918,43441600,11.130000114440918,2018-05-01
1525267800,11.15999984741211,10.970000267028809,11.100000381469727,10.970000267028809,29267300,10.970000267028809,2018-05-02
1525354200,11.0600004196167,10.829999923706055,10.899999618530273,10.930000305175781,33310600,10.930000305175781,2018-05-03
1525440600,11.289999961853027,10.869999885559082,10.880000114440918,11.279999732971191,47884900,11.279999732971191,2018-05-04
1525699800,11.680000305175781,11.300000190734863,11.319999694824219,11.59000015258789,54001700,11.59000015258789,2018-05-07
1525786200,11.65999984741211,11.399999618530273,11.489999771118164,11.609999656677246,35218400,11.609999656677246,2018-05-08
1525872600,11.979999542236328,11.569999694824219,11.649999618530273,11.949999809265137,49605700,11.949999809265137,2018-05-09
1525959000,12.180000305175781,11.949999809265137,11.979999542236328,12.130000114440918,49744500,12.130000114440918,2018-05-10
1526045400,12.029999732971191,11.6899995803833,11.890000343322754,11.949999809265137,43863700,11.949999809265137,2018-05-11
1526304600,12.359999656677246,12.109999656677246,12.140000343322754,12.229999542236328,50263800,12.229999542236328,2018-05-14
1526391000,12.460000038146973,12.15999984741211,12.180000305175781,12.449999809265137,44183200,12.449999809265137,2018-05-15
1526477400,12.979999542236328,12.619999885559082,12.640000343322754,12.819999694824219,73364000,12.819999694824219,2018-05-16
1526563800,12.899999618530273,12.65999984741211,12.789999961853027,12.819999694824219,38692500,12.819999694824219,2018-05-17
1526650200,13.260000228881836,12.90999984741211,13.0600004196167,13.0,54063400,13.0,2018-05-18
1526909400,13.3100004196167,12.880000114440918,13.25,12.989999771118164,49714200,12.989999771118164,2018-05-21
1526995800,13.140000343322754,12.710000038146973,13.0,12.979999542236328,43267000,12.979999542236328,2018-05-22
