date,high,low,open,close,volume,adjclose,formatted_date
1520260200,337.75,329.2900085449219,332.3900146484375,333.3500061035156,3823800,333.3500061035156,2018-03-05
1520346600,336.3699951171875,327.0299987792969,333.75,328.20001220703125,4285700,328.20001220703125,2018-03-06
1520433000,332.5,321.739990234375,325.44000244140625,332.29998779296875,5007300,332.29998779296875,2018-03-07
1520519400,333.29998779296875,326.2699890136719,332.8599853515625,329.1000061035156,3566200,329.1000061035156,2018-03-08
1520605800,328.489990234375,322.3699951171875,324.1000061035156,327.1700134277344,5506800,327.1700134277344,2018-03-09
1520861400,347.2099914550781,326.5,328.6099853515625,345.510009765625,8264000,345.510009765625,2018-03-12
1520947800,347.2099914550781,326.5,328.6099853515625,341.8399963378906,5965800,341.8399963378906,2018-03-13
1521034200,339.80999755859375,323.92999267578125,336.760009765625,326.6300048828125,7967400,326.6300048828125,2018-03-14
1521120600,332.8500061035156,321.1000061035156,329.3800048828125,325.6000061035156,6564800,325.6000061035156,2018-03-15
1521207000,327.3999938964844,319.07000732421875,322.92999267578125,321.3500061035156,6117300,321.3500061035156,2018-03-16
1521466200,320.75,309.6700134277344,316.5,313.55999755859375,7484300,313.55999755859375,2018-03-19
1521552600,316.25,308.760009765625,314.8699951171875,310.54998779296875,4764300,310.54998779296875,2018-03-20
1521639000,322.44000244140625,310.19000244140625,310.25,316.5299987792969,5958400,316.5299987792969,2018-03-21
1521725400,318.82000732421875,308.17999267578125,313.8900146484375,309.1000061035156,4939800,309.1000061035156,2018-03-22
1521811800,311.25,300.45001220703125,311.25,301.5400085449219,6654900,301.5400085449219,2018-03-23
1522071000,307.5899963378906,291.3599853515625,307.3399963378906,304.17999267578125,8375200,304.17999267578125,2018-03-26
1522157400,304.2699890136719,277.17999267578125,304.0,279.17999267578125,13872000,279.17999267578125,2018-03-27
1522243800,268.67999267578125,252.10000610351562,264.5799865722656,257.7799987792969,21001400,257.7799987792969,2018-03-28
