,date,price
2453,1491923820,141.12
2454,1491923880,141.11
2455,1491923940,141.02
2456,1491924000,141.085
2457,1491924060,140.8534
2458,1491924120,140.93
2459,1491924180,140.9857
2460,1491924240,140.97
2461,1491924300,140.96
2462,1491924360,140.72
2463,1491924420,140.73
2464,1491924480,140.645
2465,1491924540,140.704
2466,1491924600,140.88
2467,1491924660,141.17
2468,1491924720,141.09
2469,1491924780,141.06
2470,1491924840,141.015
2471,1491924900,141.07
2472,1491924960,141.27
2473,1491925020,141.1364
2474,1491925080,141.149
2475,1491925140,141.19
2476,1491925200,141.18
2477,1491925260,141.11
2478,1491925320,141.02
2479,1491925380,141.055
2480,1491925440,141.02
2481,1491925500,141.0
2482,1491925560,140.98
2483,1491925620,141.15
2484,1491925680,141.07
2485,1491925740,141.08
2486,1491925800,140.96
2487,1491925860,140.995
2488,1491925920,141.1
2489,1491925980,141.02
2490,1491926040,140.9299
2491,1491926100,140.91
2492,1491926160,140.92
2493,1491926220,140.85
2494,1491926280,140.89
2495,1491926340,140.8299
2496,1491926400,140.8332
2497,1491926460,140.87
2498,1491926520,140.765
2499,1491926580,140.7742
2500,1491926640,140.79
2501,1491926700,140.85
2502,1491926760,140.92
2503,1491926820,140.98
2504,1491926880,140.93
2505,1491926940,140.87
2506,1491927000,140.9
2507,1491927060,140.99
2508,1491927120,141.0769
2509,1491927180,141.1469
2510,1491927240,141.13
2511,1491927300,141.2584
2512,1491927360,141.32
2513,1491927420,141.34
2514,1491927480,141.28
2515,1491927540,141.24
2516,1491927600,141.361
2517,1491927660,141.4457
2518,1491927720,141.43
2519,1491927780,141.34799999999998
2520,1491927840,141.26
2521,1491927900,141.26
2522,1491927960,141.27
2523,1491928020,141.1607
2524,1491928080,141.1953
2525,1491928140,141.22
2526,1491928200,141.3
2527,1491928260,141.2653
2528,1491928320,141.29
2529,1491928380,141.3097
2530,1491928440,141.2358
2531,1491928500,141.29
2532,1491928560,141.37
2533,1491928620,141.37
2534,1491928680,141.4347
2535,1491928740,141.3647
2536,1491928800,141.37
2537,1491928860,141.39
2538,1491928920,141.35
2539,1491928980,141.3
2540,1491929040,141.33
2541,1491929100,141.35
2542,1491929160,141.4
2543,1491929220,141.4153
2544,1491929280,141.4197
2545,1491929340,141.4067
2546,1491929400,141.4
2547,1491929460,141.51
2548,1491929520,141.624
2549,1491929580,141.58
2550,1491929640,141.83
2551,1491929700,141.87
2552,1491929760,141.9
2553,1491929820,141.8382
2554,1491929880,141.84
2555,1491929940,141.88
2556,1491930000,141.8
2557,1491930060,141.88
2558,1491930120,141.95
2559,1491930180,141.98
2560,1491930240,141.9458
2561,1491930300,142.035
2562,1491930360,142.059
2563,1491930420,142.111
2564,1491930480,142.0766
2565,1491930540,142.06
2566,1491930600,142.039
2567,1491930660,142.04
2568,1491930720,141.94299999999998
2569,1491930780,141.9207
2570,1491930840,141.92
2571,1491930900,141.865
2572,1491930960,141.85
2573,1491931020,141.88
2574,1491931080,141.93
2575,1491931140,141.94
2576,1491931200,141.9649
2577,1491931260,141.98
2578,1491931320,142.04
2579,1491931380,142.14
2580,1491931440,142.03
2581,1491931500,141.92
2582,1491931560,141.94
2583,1491931620,141.946
2584,1491931680,142.0
2585,1491931740,142.01
2586,1491931800,142.0003
2587,1491931860,142.015
2588,1491931920,141.97
2589,1491931980,142.015
2590,1491932040,142.046
2591,1491932100,141.975
2592,1491932160,142.05
2593,1491932220,142.1
2594,1491932280,142.06
2595,1491932340,142.0876
2596,1491932400,142.1157
2597,1491932460,142.05
2598,1491932520,141.95
2599,1491932580,141.91
2600,1491932640,141.79
2601,1491932700,141.77
2602,1491932760,141.78
2603,1491932820,141.8199
2604,1491932880,141.69
2605,1491932940,141.765
2606,1491933000,141.67
2607,1491933060,141.66
2608,1491933120,141.57
2609,1491933180,141.6252
2610,1491933240,141.63
2611,1491933300,141.6582
2612,1491933360,141.66
2613,1491933420,141.6957
2614,1491933480,141.65
2615,1491933540,141.75
2616,1491933600,141.725
2617,1491933660,141.78
2618,1491933720,141.71
2619,1491933780,141.73
2620,1491933840,141.78
2621,1491933900,141.72
2622,1491933960,141.74
2623,1491934020,141.83
2624,1491934080,141.82
2625,1491934140,141.77
2626,1491934200,141.84
2627,1491934260,141.77
2628,1491934320,141.71
2629,1491934380,141.64
2630,1491934440,141.67
2631,1491934500,141.6901
2632,1491934560,141.58
2633,1491934620,141.61
2634,1491934680,141.65
2635,1491934740,141.65
2636,1491934800,141.57
2637,1491934860,141.6286
2638,1491934920,141.6198
2639,1491934980,141.65
2640,1491935040,141.68
2641,1491935100,141.6556
2642,1491935160,141.63
2643,1491935220,141.605
2644,1491935280,141.62
2645,1491935340,141.6451
2646,1491935400,141.66
2647,1491935460,141.72
2648,1491935520,141.69
2649,1491935580,141.68
2650,1491935640,141.6599
2651,1491935700,141.76
2652,1491935760,141.77
2653,1491935820,141.66
2654,1491935880,141.68
2655,1491935940,141.69
2656,1491936000,141.71
2657,1491936060,141.72
2658,1491936120,141.62
2659,1491936180,141.52
2660,1491936240,141.56
2661,1491936300,141.595
2662,1491936360,141.63
2663,1491936420,141.59
2664,1491936480,141.6148
2665,1491936540,141.7167
2666,1491936600,141.69
2667,1491936660,141.6595
2668,1491936720,141.63
2669,1491936780,141.65
2670,1491936840,141.764
2671,1491936900,141.89
2672,1491936960,141.89
2673,1491937020,141.84
2674,1491937080,141.87
2675,1491937140,141.895
2676,1491937200,141.86
2677,1491937260,141.85
2678,1491937320,141.77
2679,1491937380,141.77
2680,1491937440,141.76
2681,1491937500,141.73
2682,1491937560,141.63
2683,1491937620,141.63
2684,1491937680,141.56
2685,1491937740,141.586
2686,1491937800,141.6354
2687,1491937860,141.61
2688,1491937920,141.58
2689,1491937980,141.595
2690,1491938040,141.5
2691,1491938100,141.3738
2692,1491938160,141.24
2693,1491938220,141.2
2694,1491938280,141.1164
2695,1491938340,141.1707
2696,1491938400,141.235
2697,1491938460,141.25
2698,1491938520,141.2799
2699,1491938580,141.2
2700,1491938640,141.19
2701,1491938700,141.18
2702,1491938760,141.17
2703,1491938820,141.2075
2704,1491938880,141.1765
2705,1491938940,141.15
2706,1491939000,141.2
2707,1491939060,141.21
2708,1491939120,141.1501
2709,1491939180,141.1939
2710,1491939240,141.28
2711,1491939300,141.295
2712,1491939360,141.31
2713,1491939420,141.36
2714,1491939480,141.31
2715,1491939540,141.3
2716,1491939600,141.27
2717,1491939660,141.31
2718,1491939720,141.24
2719,1491939780,141.28
2720,1491939840,141.2
2721,1491939900,141.2
2722,1491939960,141.27
2723,1491940020,141.2454
2724,1491940080,141.34
2725,1491940140,141.37
2726,1491940200,141.32
2727,1491940260,141.37
2728,1491940320,141.32
2729,1491940380,141.341
2730,1491940440,141.405
2731,1491940500,141.4093
2732,1491940560,141.4022
2733,1491940620,141.38
2734,1491940680,141.4501
2735,1491940740,141.46
2736,1491940800,141.63
2737,1492003800,141.51
2738,1492003860,141.57
2739,1492003920,141.75
2740,1492003980,141.9
2741,1492004040,141.66
2742,1492004100,141.63
2743,1492004160,141.64
2744,1492004220,141.81
2745,1492004280,141.8756
2746,1492004340,142.0
2747,1492004400,141.86
2748,1492004460,141.96
2749,1492004520,141.96
2750,1492004580,142.09
2751,1492004640,141.92
2752,1492004700,141.8601
2753,1492004760,142.0684
2754,1492004820,141.97
2755,1492004880,141.93
2756,1492004940,142.035
2757,1492005000,141.9
2758,1492005060,141.84
2759,1492005120,141.8699
2760,1492005180,141.9
2761,1492005240,141.86
2762,1492005300,141.79
2763,1492005360,141.71
2764,1492005420,141.645
2765,1492005480,141.63
2766,1492005540,141.69
2767,1492005600,141.78
2768,1492005660,141.83
2769,1492005720,141.74
2770,1492005780,141.78
2771,1492005840,141.77
2772,1492005900,141.74
2773,1492005960,141.79
2774,1492006020,141.7242
2775,1492006080,141.68
2776,1492006140,141.63
2777,1492006200,141.68
2778,1492006260,141.65
2779,1492006320,141.62
2780,1492006380,141.525
2781,1492006440,141.57
2782,1492006500,141.41
2783,1492006560,141.51
2784,1492006620,141.5193
2785,1492006680,141.64
2786,1492006740,141.77
2787,1492006800,141.76
2788,1492006860,141.75
2789,1492006920,141.65
2790,1492006980,141.7435
2791,1492007040,141.73
2792,1492007100,141.7286
2793,1492007160,141.66
2794,1492007220,141.66
2795,1492007280,141.63
2796,1492007340,141.56
2797,1492007400,141.6
2798,1492007460,141.66
2799,1492007520,141.53
2800,1492007580,141.48
2801,1492007640,141.47
2802,1492007700,141.49
2803,1492007760,141.64
2804,1492007820,141.575
2805,1492007880,141.48
2806,1492007940,141.59
2807,1492008000,141.58
2808,1492008060,141.57
2809,1492008120,141.55
2810,1492008180,141.5901
2811,1492008240,141.5675
2812,1492008300,141.5
2813,1492008360,141.5182
2814,1492008420,141.52
2815,1492008480,141.5153
2816,1492008540,141.4629
2817,1492008600,141.47
2818,1492008660,141.39
2819,1492008720,141.46
2820,1492008780,141.545
2821,1492008840,141.52
2822,1492008900,141.525
2823,1492008960,141.58
2824,1492009020,141.53
2825,1492009080,141.46
2826,1492009140,141.48
2827,1492009200,141.43
2828,1492009260,141.45
2829,1492009320,141.4019
2830,1492009380,141.45
2831,1492009440,141.38
2832,1492009500,141.4086
2833,1492009560,141.4601
2834,1492009620,141.52
2835,1492009680,141.545
2836,1492009740,141.46
2837,1492009800,141.46
2838,1492009860,141.4505
2839,1492009920,141.46
2840,1492009980,141.5084
2841,1492010040,141.4837
2842,1492010100,141.46
2843,1492010160,141.52
2844,1492010220,141.5289
2845,1492010280,141.56
2846,1492010340,141.56
2847,1492010400,141.56
2848,1492010460,141.6
2849,1492010520,141.57
2850,1492010580,141.55
2851,1492010640,141.47
2852,1492010700,141.4192
2853,1492010760,141.5042
2854,1492010820,141.49
2855,1492010880,141.495
2856,1492010940,141.52
2857,1492011000,141.52
2858,1492011060,141.47
2859,1492011120,141.48
2860,1492011180,141.54
2861,1492011240,141.52
2862,1492011300,141.485
2863,1492011360,141.4
2864,1492011420,141.38
2865,1492011480,141.37
2866,1492011540,141.29
2867,1492011600,141.31
2868,1492011660,141.3966
2869,1492011720,141.365
2870,1492011780,141.375
2871,1492011840,141.36
2872,1492011900,141.27
2873,1492011960,141.207
2874,1492012020,141.26
2875,1492012080,141.25
2876,1492012140,141.19
2877,1492012200,141.18
2878,1492012260,141.08
2879,1492012320,141.1147
2880,1492012380,141.1201
2881,1492012440,141.13
2882,1492012500,141.16
2883,1492012560,141.19
2884,1492012620,141.19
2885,1492012680,141.22
2886,1492012740,141.31
2887,1492012800,141.36
2888,1492012860,141.22
2889,1492012920,141.21
2890,1492012980,141.19
2891,1492013040,141.21
2892,1492013100,141.2373
2893,1492013160,141.25
2894,1492013220,141.2585
2895,1492013280,141.3
2896,1492013340,141.28
2897,1492013400,141.3001
2898,1492013460,141.3601
2899,1492013520,141.363
2900,1492013580,141.3728
2901,1492013640,141.4
2902,1492013700,141.46
2903,1492013760,141.4384
2904,1492013820,141.4446
2905,1492013880,141.4497
2906,1492013940,141.4
2907,1492014000,141.39
2908,1492014060,141.45
2909,1492014120,141.4357
2910,1492014180,141.4
2911,1492014240,141.346
2912,1492014300,141.39
2913,1492014360,141.41899999999998
2914,1492014420,141.4031
2915,1492014480,141.42
2916,1492014540,141.39
2917,1492014600,141.38
2918,1492014660,141.39
2919,1492014720,141.38
2920,1492014780,141.37
2921,1492014840,141.37
2922,1492014900,141.36
2923,1492014960,141.39
2924,1492015020,141.41
2925,1492015080,141.3833
2926,1492015140,141.2656
2927,1492015200,141.3
2928,1492015260,141.2892
2929,1492015320,141.2733
2930,1492015380,141.29
2931,1492015440,141.29
2932,1492015500,141.3
2933,1492015560,141.33100000000002
2934,1492015620,141.3067
2935,1492015680,141.3399
2936,1492015740,141.33
2937,1492015800,141.3128
2938,1492015860,141.23
2939,1492015920,141.15
2940,1492015980,141.16
2941,1492016040,141.1673
2942,1492016100,141.13
2943,1492016160,141.07
2944,1492016220,141.07
2945,1492016280,141.06
2946,1492016340,141.12
2947,1492016400,141.1307
2948,1492016460,141.15
2949,1492016520,141.14
2950,1492016580,141.22
2951,1492016640,141.19
2952,1492016700,141.2125
2953,1492016760,141.14
2954,1492016820,141.14
2955,1492016880,141.1599
2956,1492016940,141.19
2957,1492017000,141.26
2958,1492017060,141.3036
2959,1492017120,141.29
2960,1492017180,141.27
2961,1492017240,141.295
2962,1492017300,141.18
2963,1492017360,141.11
2964,1492017420,141.134
2965,1492017480,141.16
2966,1492017540,141.205
2967,1492017600,141.18
2968,1492017660,141.11
2969,1492017720,141.12
2970,1492017780,141.1509
2971,1492017840,141.115
2972,1492017900,141.1746
2973,1492017960,141.14
2974,1492018020,141.12
2975,1492018080,141.1152
2976,1492018140,141.115
2977,1492018200,141.1236
2978,1492018260,141.108
2979,1492018320,141.09
2980,1492018380,141.01
2981,1492018440,141.07
2982,1492018500,141.1199
2983,1492018560,141.13
2984,1492018620,141.12
2985,1492018680,141.2
2986,1492018740,141.26
2987,1492018800,141.385
2988,1492018860,141.4022
2989,1492018920,141.49
2990,1492018980,141.57
2991,1492019040,141.58
2992,1492019100,141.6
2993,1492019160,141.49
2994,1492019220,141.5453
2995,1492019280,141.56
2996,1492019340,141.55
2997,1492019400,141.61
2998,1492019460,141.6
2999,1492019520,141.54
3000,1492019580,141.507
3001,1492019640,141.52
3002,1492019700,141.44
3003,1492019760,141.445
3004,1492019820,141.53
3005,1492019880,141.5158
3006,1492019940,141.446
3007,1492020000,141.67
3008,1492020060,141.66
3009,1492020120,141.66
3010,1492020180,141.59
3011,1492020240,141.68
3012,1492020300,141.66
3013,1492020360,141.67
3014,1492020420,141.67
3015,1492020480,141.7
3016,1492020540,141.74
3017,1492020600,141.7
3018,1492020660,141.71
3019,1492020720,141.69
3020,1492020780,141.71
3021,1492020840,141.65
3022,1492020900,141.58700000000002
3023,1492020960,141.58
3024,1492021020,141.5604
3025,1492021080,141.5937
3026,1492021140,141.5807
3027,1492021200,141.57
3028,1492021260,141.56
3029,1492021320,141.55
3030,1492021380,141.6
3031,1492021440,141.5967
3032,1492021500,141.56
3033,1492021560,141.55
3034,1492021620,141.53
3035,1492021680,141.5
3036,1492021740,141.57
3037,1492021800,141.61
3038,1492021860,141.69
3039,1492021920,141.72
3040,1492021980,141.77
3041,1492022040,141.76
3042,1492022100,141.7401
3043,1492022160,141.68
3044,1492022220,141.69
3045,1492022280,141.66
3046,1492022340,141.63
3047,1492022400,141.4261
3048,1492022460,141.37
3049,1492022520,141.415
3050,1492022580,141.3801
3051,1492022640,141.33
3052,1492022700,141.27
3053,1492022760,141.28
3054,1492022820,141.34
3055,1492022880,141.34
3056,1492022940,141.35
3057,1492023000,141.3005
3058,1492023060,141.38
3059,1492023120,141.36
3060,1492023180,141.425
3061,1492023240,141.45
3062,1492023300,141.47
3063,1492023360,141.47
3064,1492023420,141.52
3065,1492023480,141.505
3066,1492023540,141.49
3067,1492023600,141.55
3068,1492023660,141.53
3069,1492023720,141.56
3070,1492023780,141.5352
3071,1492023840,141.49
3072,1492023900,141.51
3073,1492023960,141.4
3074,1492024020,141.46
3075,1492024080,141.46
3076,1492024140,141.5001
3077,1492024200,141.5
3078,1492024260,141.5798
3079,1492024320,141.51
3080,1492024380,141.435
3081,1492024440,141.41299999999998
3082,1492024500,141.4358
3083,1492024560,141.43
3084,1492024620,141.4
3085,1492024680,141.43
3086,1492024740,141.42
3087,1492024800,141.34
3088,1492024860,141.43
3089,1492024920,141.5626
3090,1492024980,141.58
3091,1492025040,141.57
3092,1492025100,141.6
3093,1492025160,141.52
3094,1492025220,141.51
3095,1492025280,141.49
3096,1492025340,141.56
3097,1492025400,141.53
3098,1492025460,141.57
3099,1492025520,141.59
3100,1492025580,141.641
3101,1492025640,141.57
3102,1492025700,141.64
3103,1492025760,141.58
3104,1492025820,141.51
3105,1492025880,141.5
3106,1492025940,141.52
3107,1492026000,141.4802
3108,1492026060,141.53
3109,1492026120,141.46
3110,1492026180,141.4648
3111,1492026240,141.46
3112,1492026300,141.47
3113,1492026360,141.4938
3114,1492026420,141.5
3115,1492026480,141.46
3116,1492026540,141.44
3117,1492026600,141.4986
3118,1492026660,141.585
3119,1492026720,141.5999
3120,1492026780,141.58
3121,1492026840,141.63
3122,1492026900,141.7075
3123,1492026960,141.685
3124,1492027020,141.72
3125,1492027080,141.685
3126,1492027140,141.705
3127,1492027200,141.8
3128,1492090200,141.83
3129,1492090260,141.83
3130,1492090320,141.92
3131,1492090380,141.78
3132,1492090440,141.68
3133,1492090500,141.66
3134,1492090560,141.71
3135,1492090620,141.78
3136,1492090680,141.7714
3137,1492090740,141.75
3138,1492090800,141.79
3139,1492090860,141.64
3140,1492090920,141.67
3141,1492090980,141.66
3142,1492091040,141.62
3143,1492091100,141.72
3144,1492091160,141.7
3145,1492091220,141.6999
3146,1492091280,141.7
3147,1492091340,141.78
3148,1492091400,141.75
3149,1492091460,141.76
3150,1492091520,141.85
3151,1492091580,142.07
3152,1492091640,141.9963
3153,1492091700,141.96
3154,1492091760,141.9
3155,1492091820,141.95
3156,1492091880,142.04
3157,1492091940,142.08
3158,1492092000,141.9981
3159,1492092060,142.07
3160,1492092120,142.0937
3161,1492092180,142.15
3162,1492092240,142.18
3163,1492092300,142.19
3164,1492092360,142.2
3165,1492092420,142.1499
3166,1492092480,142.0833
3167,1492092540,142.08
3168,1492092600,142.11
3169,1492092660,142.09
3170,1492092720,142.1249
3171,1492092780,142.1799
3172,1492092840,142.1475
3173,1492092900,142.13
3174,1492092960,142.1301
3175,1492093020,142.14
3176,1492093080,142.16
3177,1492093140,142.12
3178,1492093200,142.11
3179,1492093260,142.0384
3180,1492093320,142.06
3181,1492093380,142.09
3182,1492093440,142.12
3183,1492093500,142.14
3184,1492093560,142.14
3185,1492093620,142.17
3186,1492093680,142.12
3187,1492093740,142.08
3188,1492093800,142.0993
3189,1492093860,142.07
3190,1492093920,142.1
3191,1492093980,142.125
3192,1492094040,142.1424
3193,1492094100,142.13
3194,1492094160,142.1399
3195,1492094220,142.14
3196,1492094280,142.135
3197,1492094340,142.1845
3198,1492094400,142.19
3199,1492094460,142.14
3200,1492094520,142.1601
3201,1492094580,142.18
3202,1492094640,142.15
3203,1492094700,142.19
3204,1492094760,142.215
3205,1492094820,142.24
3206,1492094880,142.2
3207,1492094940,142.14
3208,1492095000,142.14
3209,1492095060,142.16
3210,1492095120,142.156
3211,1492095180,142.1242
3212,1492095240,142.13
3213,1492095300,142.16
3214,1492095360,142.175
3215,1492095420,142.23
3216,1492095480,142.34
3217,1492095540,142.26
3218,1492095600,142.27
3219,1492095660,142.33
3220,1492095720,142.32
3221,1492095780,142.37
3222,1492095840,142.335
3223,1492095900,142.31
3224,1492095960,142.3
3225,1492096020,142.3501
3226,1492096080,142.28
3227,1492096140,142.3
3228,1492096200,142.305
3229,1492096260,142.29
3230,1492096320,142.3
3231,1492096380,142.2998
3232,1492096440,142.24
3233,1492096500,142.24
3234,1492096560,142.22
3235,1492096620,142.13
3236,1492096680,142.16
3237,1492096740,142.18
3238,1492096800,142.21
3239,1492096860,142.2
3240,1492096920,142.2331
3241,1492096980,142.27
3242,1492097040,142.29
3243,1492097100,142.3
3244,1492097160,142.3301
3245,1492097220,142.28
3246,1492097280,142.3
3247,1492097340,142.31
3248,1492097400,142.30200000000002
3249,1492097460,142.3053
3250,1492097520,142.28
3251,1492097580,142.265
3252,1492097640,142.2607
3253,1492097700,142.2866
3254,1492097760,142.3034
3255,1492097820,142.2916
3256,1492097880,142.285
3257,1492097940,142.29
3258,1492098000,142.245
3259,1492098060,142.21
3260,1492098120,142.2299
3261,1492098180,142.19
3262,1492098240,142.2
3263,1492098300,142.19
3264,1492098360,142.17
3265,1492098420,142.201
3266,1492098480,142.2
3267,1492098540,142.21
3268,1492098600,142.1575
3269,1492098660,142.15
3270,1492098720,142.18
3271,1492098780,142.2053
3272,1492098840,142.25
3273,1492098900,142.28
3274,1492098960,142.29
3275,1492099020,142.25
3276,1492099080,142.21
3277,1492099140,142.2
3278,1492099200,142.185
3279,1492099260,142.1699
3280,1492099320,142.15
3281,1492099380,142.12
3282,1492099440,142.1441
3283,1492099500,142.14
3284,1492099560,142.04
3285,1492099620,142.08
3286,1492099680,142.075
3287,1492099740,142.06
3288,1492099800,142.08
3289,1492099860,142.05
3290,1492099920,142.01
3291,1492099980,142.09
3292,1492100040,142.06
3293,1492100100,142.01
3294,1492100160,142.06
3295,1492100220,142.03
3296,1492100280,142.07
3297,1492100340,142.06
3298,1492100400,142.07
3299,1492100460,142.04
3300,1492100520,142.01
3301,1492100580,142.01
3302,1492100640,142.01
3303,1492100700,141.95
3304,1492100760,142.0
3305,1492100820,142.01
3306,1492100880,141.96
3307,1492100940,142.01
3308,1492101000,142.02
3309,1492101060,142.08
3310,1492101120,142.1
3311,1492101180,142.13
3312,1492101240,142.14
3313,1492101300,142.09
3314,1492101360,142.13
3315,1492101420,142.1134
3316,1492101480,142.1
3317,1492101540,142.08
3318,1492101600,142.12
3319,1492101660,142.05
3320,1492101720,142.06
3321,1492101780,142.01
3322,1492101840,142.02
3323,1492101900,142.01
3324,1492101960,141.99
3325,1492102020,141.97
3326,1492102080,141.95
3327,1492102140,141.91
3328,1492102200,141.91
3329,1492102260,141.96
3330,1492102320,141.95
3331,1492102380,141.9544
3332,1492102440,141.97
3333,1492102500,141.96
3334,1492102560,141.915
3335,1492102620,141.91
3336,1492102680,141.88
3337,1492102740,141.93
3338,1492102800,141.92
3339,1492102860,141.9
3340,1492102920,141.83
3341,1492102980,141.8757
3342,1492103040,141.8773
3343,1492103100,141.79
3344,1492103160,141.69
3345,1492103220,141.72
3346,1492103280,141.7
3347,1492103340,141.6498
3348,1492103400,141.6886
3349,1492103460,141.75
3350,1492103520,141.74
3351,1492103580,141.75
3352,1492103640,141.705
3353,1492103700,141.76
3354,1492103760,141.77
3355,1492103820,141.71
3356,1492103880,141.73
3357,1492103940,141.7543
3358,1492104000,141.77
3359,1492104060,141.7399
3360,1492104120,141.73
3361,1492104180,141.7525
3362,1492104240,141.7593
3363,1492104300,141.7225
3364,1492104360,141.74
3365,1492104420,141.8001
3366,1492104480,141.86
3367,1492104540,141.85
3368,1492104600,141.87
3369,1492104660,141.89
3370,1492104720,141.9025
3371,1492104780,141.97
3372,1492104840,141.94
3373,1492104900,141.92
3374,1492104960,141.93
3375,1492105020,141.915
3376,1492105080,141.93
3377,1492105140,141.9146
3378,1492105200,141.91
3379,1492105260,141.89
3380,1492105320,141.87
3381,1492105380,141.87
3382,1492105440,141.87
3383,1492105500,141.82
3384,1492105560,141.81
3385,1492105620,141.71
3386,1492105680,141.68
3387,1492105740,141.69
3388,1492105800,141.6843
3389,1492105860,141.7
3390,1492105920,141.755
3391,1492105980,141.76
3392,1492106040,141.75
3393,1492106100,141.75
3394,1492106160,141.71
3395,1492106220,141.72
3396,1492106280,141.725
3397,1492106340,141.72
3398,1492106400,141.7
3399,1492106460,141.82
3400,1492106520,141.78
3401,1492106580,141.71
3402,1492106640,141.7749
3403,1492106700,141.81
3404,1492106760,141.88
3405,1492106820,141.92
3406,1492106880,141.93
3407,1492106940,141.92
3408,1492107000,141.9035
3409,1492107060,141.92
3410,1492107120,141.89
3411,1492107180,141.8717
3412,1492107240,141.86
3413,1492107300,141.83
3414,1492107360,141.83
3415,1492107420,141.8128
3416,1492107480,141.88
3417,1492107540,141.8654
3418,1492107600,141.92
3419,1492107660,141.94
3420,1492107720,141.96
3421,1492107780,141.843
3422,1492107840,141.85
3423,1492107900,141.8528
3424,1492107960,141.9143
3425,1492108020,141.97
3426,1492108080,141.9047
3427,1492108140,141.92
3428,1492108200,141.88
3429,1492108260,141.93
3430,1492108320,141.91
3431,1492108380,141.96
3432,1492108440,141.9634
3433,1492108500,141.94
3434,1492108560,141.9527
3435,1492108620,141.88
3436,1492108680,141.9343
3437,1492108740,141.89
3438,1492108800,141.91
3439,1492108860,141.97
3440,1492108920,141.9498
3441,1492108980,141.98
3442,1492109040,142.02
3443,1492109100,141.98
3444,1492109160,141.98
3445,1492109220,141.94
3446,1492109280,141.93
3447,1492109340,141.92
3448,1492109400,141.92
3449,1492109460,141.95
3450,1492109520,141.98
3451,1492109580,141.95
3452,1492109640,141.885
3453,1492109700,141.905
3454,1492109760,141.9036
3455,1492109820,141.95
3456,1492109880,141.9501
3457,1492109940,141.9601
3458,1492110000,141.98
3459,1492110060,142.02
3460,1492110120,141.98
3461,1492110180,141.9647
3462,1492110240,141.9401
3463,1492110300,141.94
3464,1492110360,141.9234
3465,1492110420,141.92
3466,1492110480,141.93
3467,1492110540,141.93
3468,1492110600,141.85
3469,1492110660,141.8
3470,1492110720,141.78
3471,1492110780,141.83
3472,1492110840,141.82
3473,1492110900,141.84
3474,1492110960,141.8236
3475,1492111020,141.83
3476,1492111080,141.81
3477,1492111140,141.82
3478,1492111200,141.83
3479,1492111260,141.83
3480,1492111320,141.82
3481,1492111380,141.78
3482,1492111440,141.79
3483,1492111500,141.84
3484,1492111560,141.8
3485,1492111620,141.82
3486,1492111680,141.7588
3487,1492111740,141.7679
3488,1492111800,141.77
3489,1492111860,141.78
3490,1492111920,141.76
3491,1492111980,141.71
3492,1492112040,141.695
3493,1492112100,141.66
3494,1492112160,141.57
3495,1492112220,141.64
3496,1492112280,141.56
3497,1492112340,141.54
3498,1492112400,141.47
3499,1492112460,141.47
3500,1492112520,141.365
3501,1492112580,141.469
3502,1492112640,141.41
3503,1492112700,141.39
3504,1492112760,141.465
3505,1492112820,141.51
3506,1492112880,141.61
3507,1492112940,141.59
3508,1492113000,141.565
3509,1492113060,141.52
3510,1492113120,141.51
3511,1492113180,141.4543
3512,1492113240,141.36
3513,1492113300,141.36
3514,1492113360,141.4347
3515,1492113420,141.39
3516,1492113480,141.32
3517,1492113540,141.25
3518,1492113600,141.05
3519,1492435800,141.19
3520,1492435860,141.35
3521,1492435920,141.385
3522,1492435980,141.44
3523,1492436040,141.52
3524,1492436100,141.64
3525,1492436160,141.6216
3526,1492436220,141.65
3527,1492436280,141.64
3528,1492436340,141.588
3529,1492436400,141.543
3530,1492436460,141.58
3531,1492436520,141.53
3532,1492436580,141.49
3533,1492436640,141.4447
3534,1492436700,141.48
3535,1492436760,141.5499
3536,1492436820,141.5
3537,1492436880,141.5837
3538,1492436940,141.554
3539,1492437000,141.5044
3540,1492437060,141.3542
3541,1492437120,141.31
3542,1492437180,141.29
3543,1492437240,141.3399
3544,1492437300,141.38
3545,1492437360,141.36
3546,1492437420,141.2
3547,1492437480,141.1199
3548,1492437540,141.119
3549,1492437600,141.25
3550,1492437660,141.26
3551,1492437720,141.27
3552,1492437780,141.25
3553,1492437840,141.4
3554,1492437900,141.35
3555,1492437960,141.3
3556,1492438020,141.38
3557,1492438080,141.3657
3558,1492438140,141.4082
3559,1492438200,141.435
3560,1492438260,141.37
3561,1492438320,141.3642
3562,1492438380,141.36
3563,1492438440,141.2919
3564,1492438500,141.32
3565,1492438560,141.3771
3566,1492438620,141.46
3567,1492438680,141.4562
3568,1492438740,141.52
3569,1492438800,141.49
3570,1492438860,141.4555
3571,1492438920,141.39
3572,1492438980,141.38
3573,1492439040,141.31
3574,1492439100,141.29
3575,1492439160,141.2442
3576,1492439220,141.2542
3577,1492439280,141.2
3578,1492439340,141.19
3579,1492439400,141.05
3580,1492439460,141.07
3581,1492439520,141.1
3582,1492439580,141.14
3583,1492439640,141.15
3584,1492439700,141.11
3585,1492439760,141.05
3586,1492439820,140.98
3587,1492439880,140.97
3588,1492439940,140.9342
3589,1492440000,140.96
3590,1492440060,141.0298
3591,1492440120,141.04
3592,1492440180,141.0
3593,1492440240,141.05
3594,1492440300,141.05
3595,1492440360,141.0934
3596,1492440420,141.12
3597,1492440480,141.1042
